item_id,title,call_number,contributors,date_extracted,notes,language,source_file,date,source_url,phys_format,dig_format,rights,image_url,subject_headings,link
nv0134,"Hawthorne Naval Ammunition Depot, Babbitt Housing Area, Library, U.S. Highway 95, Hawthorne, Mineral County, NV","HABS NEV,11-HAWT,3H-","[{'freeman, joe c': 'https://www.loc.gov/search/?fa=contributor:freeman,+joe+c&fo=json'}, {'historic american buildings survey': 'https://www.loc.gov/search/?fa=contributor:historic+american+buildings+survey&fo=json'}, {'maul, david': 'https://www.loc.gov/search/?fa=contributor:maul,+david&fo=json'}]",,"['Survey number: HABS NV-23-H ', 'Building/structure dates: 1944 Initial Construction ']",['english'],data/ftu_libs_metadata/item_metadata-hhh.nv0134.photos.json,,https://www.loc.gov/item/nv0134/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on images made by the U.S. Government; images     copied from other sources may be restricted.    https://www.loc.gov/rr/print/res/114_habs.html,Did not identify a URL.,"['libraries', 'wooden buildings', 'reading', 'housing', 'Nevada -- Mineral County -- Hawthorne']",https://www.loc.gov/pictures/item/nv0134/
ok0012,"Carnegie Library, 402 East Oklahoma Avenue, Guthrie, Logan County, OK","HABS OKLA,42-GUTH,1D-","[{'barrett, william edmund': 'https://www.loc.gov/search/?fa=contributor:barrett,+william+edmund&fo=json&q=hhh.ok0012'}, {'bennett, j. h.': 'https://www.loc.gov/search/?fa=contributor:bennett,+j.+h.&fo=json&q=hhh.ok0012'}, {'frantz, frank': 'https://www.loc.gov/search/?fa=contributor:frantz,+frank&fo=json&q=hhh.ok0012'}, {'gryb, barry r.': 'https://www.loc.gov/search/?fa=contributor:gryb,+barry+r.&fo=json&q=hhh.ok0012'}, {'haggard, john c.': 'https://www.loc.gov/search/?fa=contributor:haggard,+john+c.&fo=json&q=hhh.ok0012'}, {'haskell, charles n.': 'https://www.loc.gov/search/?fa=contributor:haskell,+charles+n.&fo=json&q=hhh.ok0012'}, {'historic american buildings survey': 'https://www.loc.gov/search/?fa=contributor:historic+american+buildings+survey&fo=json&q=hhh.ok0012'}, {'hnedak, john d.': 'https://www.loc.gov/search/?fa=contributor:hnedak,+john+d.&fo=json&q=hhh.ok0012'}, {'lillie, f. b.': 'https://www.loc.gov/search/?fa=contributor:lillie,+f.+b.&fo=json&q=hhh.ok0012'}, {'new york hardware company': 'https://www.loc.gov/search/?fa=contributor:new+york+hardware+company&fo=json&q=hhh.ok0012'}, {'oklahoma historical society': 'https://www.loc.gov/search/?fa=contributor:oklahoma+historical+society&fo=json&q=hhh.ok0012'}, {'robbins, john c.': 'https://www.loc.gov/search/?fa=contributor:robbins,+john+c.&fo=json&q=hhh.ok0012'}, {'smith, julian': 'https://www.loc.gov/search/?fa=contributor:smith,+julian&fo=json&q=hhh.ok0012'}, {'takenaka, howard m.': 'https://www.loc.gov/search/?fa=contributor:takenaka,+howard+m.&fo=json&q=hhh.ok0012'}, {'vandenburg, h. j.': 'https://www.loc.gov/search/?fa=contributor:vandenburg,+h.+j.&fo=json&q=hhh.ok0012'}, {'wenner, fred l.': 'https://www.loc.gov/search/?fa=contributor:wenner,+fred+l.&fo=json&q=hhh.ok0012'}]",,"[""Significance: This Second Renaissance Revival structure was the scene of numerous historic events: the inauguration of both the last of the territorial governors and the first Governor of Statehood Oklahoma.  The second Carnegie library in Oklahoma, it grew from the efforts of the organizers of one of the earliest libraries in Oklahoma, to which it is successor.  It is remarkable for the number of ways in which it diverges from Andrew Carnegie's ideas of what a library building should be. "", 'Unprocessed Field note material exists for this structure: FN-14, FN-15 ', 'Survey number: HABS OK-14 ', 'Building/structure dates:    1902- 1903 Initial Construction ', 'Building/structure dates: after 1948 Subsequent Work ']",['english'],data/ftu_libs_metadata/item_metadata-hhh.ok0012.sheet.json,,https://www.loc.gov/item/ok0012/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json&q=hhh.ok0012'}",Image,No known restrictions on images made by the U.S. Government; images     copied from other sources may be restricted.    https://www.loc.gov/rr/print/res/114_habs.html,Did not identify a URL.,"['libraries', 'brick buildings', 'stone buildings (sandstone)', 'reading', 'philanthropy', 'storage', 'galleries & museums', 'Oklahoma--Logan County--Guthrie']",https://www.loc.gov/pictures/item/ok0012/
ri0071,"Redwood Library, 50 Bellevue Avenue, Newport, Newport County, RI","HABS RI,3-NEWP,15-","[{'divoll, leslie': 'https://www.loc.gov/search/?fa=contributor:divoll,+leslie&fo=json'}, {'dufais, john': 'https://www.loc.gov/search/?fa=contributor:dufais,+john&fo=json'}, {'harrison, peter': 'https://www.loc.gov/search/?fa=contributor:harrison,+peter&fo=json'}, {'historic american buildings survey': 'https://www.loc.gov/search/?fa=contributor:historic+american+buildings+survey&fo=json'}, {'hite, gerron s': 'https://www.loc.gov/search/?fa=contributor:hite,+gerron+s&fo=json'}, {'leboeuf, arthur w': 'https://www.loc.gov/search/?fa=contributor:leboeuf,+arthur+w&fo=json'}, {'mason, george c': 'https://www.loc.gov/search/?fa=contributor:mason,+george+c&fo=json'}, {'overby, osmund r': 'https://www.loc.gov/search/?fa=contributor:overby,+osmund+r&fo=json'}, {'rhode island historical preservation commission': 'https://www.loc.gov/search/?fa=contributor:rhode+island+historical+preservation+commission&fo=json'}, {'robinson, cervin': 'https://www.loc.gov/search/?fa=contributor:robinson,+cervin&fo=json'}, {'sanford, thomas j': 'https://www.loc.gov/search/?fa=contributor:sanford,+thomas+j&fo=json'}, {'slade, susan r': 'https://www.loc.gov/search/?fa=contributor:slade,+susan+r&fo=json'}, {'slade, thomas m': 'https://www.loc.gov/search/?fa=contributor:slade,+thomas+m&fo=json'}, {'snell, george': 'https://www.loc.gov/search/?fa=contributor:snell,+george&fo=json'}, {'unknown': 'https://www.loc.gov/search/?fa=contributor:unknown&fo=json'}]",,"['Significance: The Redwood Library is a notable specimen of the architectural taste of the early 18th century.  As an important work of the architect Peter Harrison, it is a key building in the introduction of English Georgian architecture in America. ', 'Unprocessed Field note material exists for this structure: FN-42 ', 'Survey number: HABS RI-100 ', 'Building/structure dates: 1749 Initial Construction ', 'Building/structure dates: 1859 Subsequent Work ', 'Building/structure dates: 1875 Subsequent Work ', 'Building/structure dates: 1912 Subsequent Work ', 'National Register of Historic Places NRIS Number: 66000015 ']",['english'],data/ftu_libs_metadata/item_metadata-hhh.ri0071.photos.json,,https://www.loc.gov/item/ri0071/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on images made by the U.S. Government; images     copied from other sources may be restricted.    https://www.loc.gov/rr/print/res/114_habs.html,Did not identify a URL.,"['libraries', 'Doric order', 'porticoes (porches)', 'wood structural frames', 'shed roofs', 'sash windows', 'paneled doors', 'Georgian architectural elements', 'Rhode Island--Newport County--Newport']",https://www.loc.gov/pictures/item/ri0071/
sc0767,"Carnegie Free Library, 300 East South Street, Union, Union County, SC","HABS SC,44-UNI,1-","[{'carnegie, andrew': 'https://www.loc.gov/search/?fa=contributor:carnegie,+andrew&fo=json'}, {'cary, brian': 'https://www.loc.gov/search/?fa=contributor:cary,+brian&fo=json'}, {'historic american buildings survey': 'https://www.loc.gov/search/?fa=contributor:historic+american+buildings+survey&fo=json'}]",,"['Significance: The Carnegie Free LIbrary was one of the first of 15 libraries established in towns throughout South Carolina  by iron and steel industrialist and philanthropist Andrew Carnegie. Andrew Carnegie provided communities all over the world with funds to build public library buildings. Other South Carolina towns with Carnegie libraries include Darlington, Kingstree, Beaufort, and Sumter. The Carnegie Free Library in Union is constructed of yellow brick with contrasting red brick and terra cotta trim. The facade has an Ionic portico in antis with a semicircular pediment bearing the name ""Carnegie Free Library."" A low octagonal dome with a finial is centered on the roof. The interior of the building was renovated in 1968, but much original fabric remains. The Carnegie Free Library in Union was listed in the National Register of Historic Places on May 19, 1983, as part of the South Street Historic District. ', 'Survey number: HABS SC-618 ', 'Building/structure dates: 1905 Initial Construction ', 'Building/structure dates: 1968 Subsequent Work ']",['english'],data/ftu_libs_metadata/item_metadata-hhh.sc0767.photos.json,,https://www.loc.gov/item/sc0767/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on images made by the U.S. Government; images     copied from other sources may be restricted.    https://www.loc.gov/rr/print/res/114_habs.html,Did not identify a URL.,"['libraries', 'South Carolina -- Union County -- Union']",https://www.loc.gov/pictures/item/sc0767/
2010630352,"Public Library, Salt Lake City, Utah",LC-DIG-highsm- 04362 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"[""The Salt Lake City Public Library system's main branch building is an architecturally unique structure in Salt Lake City, Utah. Located at 210 East 400 South across from the Salt Lake City and County Building and Washington Square, and the grounds around the building is sometimes referred to as Library Square."", 'Title, date, and subjects provided by the photographer.', ""Credit line: Carol M. Highsmith's America, Library of Congress, Prints and Photographs Division."", 'Gift and purchase; Carol M. Highsmith; 2009; (DLC/PP-2010:031).', ""Forms part of: Carol M. Highsmith's America Project in the Carol M. Highsmith Archive.""]",['english'],data/ftu_libs_metadata/item_metadata-highsm.04362.json,2007-01-01,https://www.loc.gov/item/2010630352/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Utah--Salt Lake City', 'Libraries', 'Architecture', 'America']",https://www.loc.gov/pictures/item/2010630352/
2013646466,"George Peabody Library, formerly the Library of the Peabody Institute of the City of Baltimore, is part of the Johns Hopkins Sheridan Libraries. Baltimore, Maryland",LC-DIG-highsm- 18384 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['In 1857 George Peabody, a Massachusetts-born philanthropist, dedicated the Peabody Institute to the citizens of Baltimore in appreciation of their """"kindness and hospitality."""" The Peabody Library building, which opened in 1878, was designed by Baltimore architect Edmund G. Lind in collaboration with the first provost, Dr. Nathaniel H. Morison. Renowned for its striking architectural interior, the Peabody Stack Room contains five tiers of ornamental cast-iron balconies, which rise dramatically to the skylight 61 feet above the floor. The ironwork was fabricated by the Bartlett-Robbins Company.', 'Title, date, subject note, and keywords based on information provided by the photographer.', 'Credit line: Photographs in the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Gift and purchase; Carol M. Highsmith; 2012; (DLC/PP-2012:107).', 'Forms part of the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.18384.json,2012-01-01,https://www.loc.gov/item/2013646466/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,https://tile.loc.gov/image-services/iiif/service:pnp:highsm:18300:18384/full/pct:25/0/default.jpg#h=1940&w=2582,"['United States--Maryland--Baltimore', 'America', 'George Peabody Library', 'Bartlett-Robbins Company', 'Cast iron', 'Johns Hopkins Sheridan Libraries', 'Libraries']",https://www.loc.gov/pictures/item/2013646466/
2013646484,"Interior of the Hutzler Reading room located in Gilman Hall, on the Johns Hopkins University campus in Baltimore, Maryland",LC-DIG-highsm- 18402 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Located in Gilman Hall and designed by Douglas Thomas. Construction of Gilman Hall began in 1913, and the building was dedicated on May 21, 1915, and named for Daniel Coit Gilman, the first president of the university.  Commonly referred to as ""The HUT,"" the Albert D. Hutzler Reading Room is open on a 24-hour basis during the academic year.', 'Title, date, subject note, and keywords based on information provided by the photographer.', 'Credit line: Photographs in the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Gift and purchase; Carol M. Highsmith; 2012; (DLC/PP-2012:107).', 'Forms part of the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.18402.json,2012-01-01,https://www.loc.gov/item/2013646484/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Maryland--Baltimore', 'America', 'Albert D. Hutzler Reading Room', 'Gilman Hall', 'Homewood campus', 'Johns Hopkins Sheridan Libraries', 'Libraries', 'The HUT']",https://www.loc.gov/pictures/item/2013646484/
2012631625,"Norfolk Library, Norfolk, Connecticut",LC-DIG-highsm- 20216 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Title, date, and keywords provided by the photographer.', ""Credit line: The George F. Landegger Collection of Connecticut Photographs in the Carol M. Highsmith's America, Library of Congress, Prints and Photographs Division."", 'Gift; George F. Landegger; 2011; (DLC/PP-2011:166).', ""Forms part of: George F. Landegger Collection of Connecticut Photographs in Carol M. Highsmith's America Project in the Carol M. Highsmith Archive.""]",['english'],data/ftu_libs_metadata/item_metadata-highsm.20216.json,2011-01-01,https://www.loc.gov/item/2012631625/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Connecticut--Norfolk', 'America', 'The Norfolk Library']",https://www.loc.gov/pictures/item/2012631625/
2012630017,"Noyes Library for Young Children, Kensington, Maryland",LC-DIG-highsm- 20336 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"[""A charming one-room library, it is Montgomery County's oldest, and is now an historic landmark surrounded by old trees and turreted Victorian homes."", 'Title, date, subject note, and keywords provided by the photographer.', 'Credit line: Photographs in the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Purchase; Carol M. Highsmith; 2011; (DLC/PP-2011:182).', 'Forms part of the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.20336.json,2011-01-01,https://www.loc.gov/item/2012630017/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Maryland--Kensington', 'America', 'Libraries']",https://www.loc.gov/pictures/item/2012630017/
2012630164,"Patterson Park Branch of the Enoch Pratt Free Library System located on the eastern side of Library Square, Baltimore, Maryland",LC-DIG-highsm- 20483 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['The library shares a four-block-long strip of greenspace formed by Linwood Avenue on the east, Fayette Street on the south and Pulaski Highway sloping on the north. Adorned with benches and lush trees, Library Square is a small section of nature in an otherwise very urban area.', 'Title, date, subject note, and keywords provided by the photographer.', 'Credit line: Photographs in the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Purchase; Carol M. Highsmith; 2011; (DLC/PP-2011:182).', 'Forms part of the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.20483.json,2011-01-01,https://www.loc.gov/item/2012630164/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Maryland--Baltimore', 'America', 'Enoch Pratt', 'Libraries']",https://www.loc.gov/pictures/item/2012630164/
2012630178,"Handley Library, Winchester, Virginia",LC-DIG-highsm- 20497 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Judge John Handley of Scranton, Pa. left $250,000 to open this Public Library. Architects J. Stewart Barney and Henry Otis Chapman of New York designed the building in the Beaux-Arts style. The building opened in 1913, and an addition was added in 1979. A complete renovation designed by Dennis Kowal Architects, was completed in 2001.', 'Title, date, subject note, and keywords provided by the photographer.', 'Credit line: Photographs in the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Purchase; Carol M. Highsmith; 2011; (DLC/PP-2011:182).', 'Forms part of the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.20497.json,2011-01-01,https://www.loc.gov/item/2012630178/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,https://tile.loc.gov/image-services/iiif/service:pnp:highsm:20400:20497/full/pct:50/0/default.jpg#h=2395&w=2053,"['United States--Virginia--Winchester', 'Handley Library', 'America', 'Libraries']",https://www.loc.gov/pictures/item/2012630178/
2013631511,"Tower of the Central Library, Los Angeles, California",LC-DIG-highsm- 24333 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Title, date, and keywords provided by the photographer.', ""Credit line: The Jon B. Lovelace Collection of California Photographs in Carol M. Highsmith's America Project, Library of Congress, Prints and Photographs Division."", 'Gift; The Capital Group Companies Charitable Foundation in memory of Jon B. Lovelace; 2012; (DLC/PP-2012:063).', ""Forms part of: Jon B. Lovelace Collection of California Photographs in Carol M. Highsmith's America Project in the Carol M. Highsmith Archive.""]",['english'],data/ftu_libs_metadata/item_metadata-highsm.24333.json,2013-01-01,https://www.loc.gov/item/2013631511/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--California--Los Angeles', 'Los Angeles Central Library', 'Libraries', 'America']",https://www.loc.gov/pictures/item/2013631511/
2014633407,"The easily identifiable (thanks to its huge artistic sign) downtown J. Erik Jonsson Central Library, across from City Hall",LC-DIG-highsm- 29207 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Title, date, and keywords based on information provided by the photographer.', 'Having outgrown its central library, the city library system built this one and opened it in 1982. It was one of the first libraries in the country to have an on-line catalog system and state-of-the-art audiovisual capabilities. The Library was renamed in 1986 in honor of J. Erik Jonsson, a former mayor who played a key role in its development.', ""Credit line: The Lyda Hill Texas Collection of Photographs in Carol M. Highsmith's America Project, Library of Congress, Prints and Photographs Division."", 'Gift; The Lyda Hill Foundation; 2014; (DLC/PP-2014:054).', ""Forms part of: Lyda Hill Texas Collection of Photographs in Carol M. Highsmith's America Project in the Carol M. Highsmith Archive.""]",['english'],data/ftu_libs_metadata/item_metadata-highsm.29207.json,2014-01-01,https://www.loc.gov/item/2014633407/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Texas--Dallas', 'J. Erik Jonsson Central Library', 'Libraries', 'Dallas Central Library', 'America']",https://www.loc.gov/pictures/item/2014633407/
2015631425,"The public library in Shepherdstown, West Virginia",LC-DIG-highsm- 31350 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Title, date and keywords based on information provided by the photographer.', ""The town built the structure as a market house in 1800. In 1845 the International Order of Odd Fellows added the second story in exchange for a 999-year lease. After the town market closed in 1854, the town enclosed the stalls with brick exterior walls, and the building became a firehouse. In 1926, the Shepherdstown Women's Club obtained permission to use the building as a library, sharing the premises for some years with the town jail. The Shepherdstown Library, Inc. had the Odd Fellows' 999 year lease voided in 1962. A unique characteristic of the building remains the Odd Fellows' symbol of the Seeing Eye, peering at passersby from a semi-circular niche above the front door. Some say the eye moves."", 'Credit line: West Virginia Collection within the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Purchase; Carol M. Highsmith Photography, Inc.; 2015; (DLC/PP-2015:055).', 'Forms part of: West Virginia Collection within the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.31350.json,2015-01-01,https://www.loc.gov/item/2015631425/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--West Virginia--Shepherdstown', 'America', 'Shepherdstown Public Library', 'Public libraries', 'Libraries', 'Shepherdstown Market House', 'Odd Fellows']",https://www.loc.gov/pictures/item/2015631425/
2015632735,"Dusk view of the Robert Hoag Rawlings Public Library, built from 2000 to 2003 in Pueblo, Colorado",LC-DIG-highsm- 32720 (ONLINE) [P&P],"[{'highsmith, carol m.': 'https://www.loc.gov/search/?fa=contributor:highsmith,+carol+m.&fo=json'}]",,"['Title, date and keywords based on information provided by the photographer.', 'The modernistic, five-story building offers views of the Arkansas Valley and historic Pueblo to the east, distant mountains such as Pikes Peak to the north, the Wet mountains to the west and Greenhorn and the Spanish peaks to the south. THe 109,000-square-foot facility was built on the site of the original library and retained a portion of it. It was designed by Albuquerque, New Mexico, architect Antoine Predock. Robert Hoag Rawlings was the longtime publisher of the local daily newspaper, the Pueblo Chieftain.', 'Credit line: Gates Frontiers Fund Colorado Collection within the Carol M. Highsmith Archive, Library of Congress, Prints and Photographs Division.', 'Gift; Gates Frontiers Fund; 2015; (DLC/PP-2015:068).', 'Forms part of: Gates Frontiers Fund Colorado Collection within the Carol M. Highsmith Archive.']",['english'],data/ftu_libs_metadata/item_metadata-highsm.32720.json,2015-01-01,https://www.loc.gov/item/2015632735/,"{'photo, print, drawing': 'https://www.loc.gov/search/?fa=original_format:photo,+print,+drawing&fo=json'}",Image,No known restrictions on publication.,Did not identify a URL.,"['United States--Colorado--Pueblo', 'America', 'Robert Hoag Rawlings', 'Robert Hoag Rawlings Public Library', 'Public libraries', 'Libraries', 'Antoine Predock', 'Dusk shots']",https://www.loc.gov/pictures/item/2015632735/
